record_id,data_source,respondent_type,location,property_type,bedrooms,bathrooms,furnished_status,parking,security,road_access,amenities_count,monthly_rent_rwf,review_note
SURV-03263,Primary survey,Landlord,Nyarutarama,Studio,1,1,Unfurnished,Yes,Yes,Average,3,290000,
SURV-00970,Primary survey,Tenant,Nyarutarama,Studio,1,1,Semi-Furnished,No,Yes,Good,3,300000,
SURV-04944,Primary survey,Landlord,Nyarutarama,Studio,1,1,Semi-Furnished,No,Yes,Good,4,300000,
SURV-03611,Primary survey,Landlord,Nyarutarama,Studio,1,1,Unfurnished,Yes,Yes,Average,7,320000,
SURV-05227,Primary survey,Landlord,Nyarutarama,Studio,1,1,Unfurnished,Yes,No,Unknown,3,320000,
SURV-04638,Primary survey,Landlord,Nyarutarama,Studio,1,1,Semi-Furnished,Yes,Yes,Average,3,340000,
SURV-04906,Primary survey,Real Estate Agent,Nyarutarama,Studio,1,1,Semi-Furnished,Yes,No,Good,5,340000,
SURV-04232,Primary survey,Tenant,Nyarutarama,Studio,1,1,Semi-Furnished,Yes,Yes,Average,3,350000,
SURV-04309,Primary survey,Tenant,Nyarutarama,Studio,1,1,Unfurnished,Yes,Yes,Average,3,350000,
SURV-00259,Primary survey,Tenant,Nyarutaran,House,4,3,Unfurnished,Yes,Yes,Good,8,1,Very low rent; review before model training
SURV-00287,Primary survey,Tenant,Nyaza,Single Room,1,1,Unfurnished,Yes,No,Good,1,65000,
SURV-00209,Primary survey,Landlord,Nyintezimana Berthe,House,2,2,Semi-Furnished,Yes,Yes,Good,1,300000,
SURV-00399,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,5,100000,
SURV-01653,Primary survey,Landlord,Rebero,Apartment,1,1,Unknown,No,Yes,Poor,5,100000,
SURV-01724,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,2,100000,
SURV-04608,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,No,Yes,Good,5,100000,
SURV-04626,Primary survey,Tenant,Rebero,Apartment,1,1,Furnished,Yes,Yes,Good,1,100000,
SURV-01237,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Unknown,5,120000,
SURV-02413,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Good,4,120000,
SURV-02644,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,No,Yes,Average,4,120000,
SURV-04257,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Poor,5,120000,
SURV-02433,Primary survey,Tenant,Rebero,Apartment,1,1,Furnished,Yes,No,Good,3,140000,
SURV-03352,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,No,Yes,Good,1,160000,
SURV-03965,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,No,Yes,Unknown,4,160000,
SURV-00693,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,3,180000,
SURV-00781,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,7,200000,
SURV-00990,Primary survey,Landlord,Rebero,Apartment,1,1,Furnished,Yes,Unknown,Good,7,200000,
SURV-02711,Primary survey,Landlord,Rebero,Apartment,1,1,Unfurnished,Yes,No,Good,4,200000,
SURV-00955,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Unknown,3,220000,
SURV-01055,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,No,Yes,Average,4,220000,
SURV-03925,Primary survey,Tenant,Rebero,Apartment,1,1,Furnished,Yes,Yes,Unknown,6,220000,
SURV-05036,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Unfurnished,Yes,Unknown,Average,3,220000,
SURV-01661,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Average,5,240000,
SURV-02886,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Furnished,Yes,No,Good,4,240000,
SURV-04168,Primary survey,Landlord,Rebero,Apartment,1,1,Furnished,Yes,Yes,Average,7,240000,
SURV-05246,Primary survey,Other,Rebero,Apartment,1,1,Unknown,Yes,Yes,Average,4,240000,
SURV-00768,Primary survey,Tenant,Rebero,Apartment,1,1,Unknown,Unknown,Yes,Good,4,260000,
SURV-01657,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,7,260000,
SURV-02335,Primary survey,Landlord,Rebero,Apartment,1,1,Furnished,Yes,No,Good,6,260000,
SURV-04301,Primary survey,Tenant,Rebero,Apartment,1,1,Furnished,No,No,Average,5,260000,
SURV-00510,Primary survey,Other,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Good,5,280000,
SURV-02525,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Good,3,280000,
SURV-03672,Primary survey,Landlord,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Good,4,280000,
SURV-01326,Primary survey,Tenant,Rebero,Apartment,2,2,Unfurnished,No,Yes,Good,3,300000,
SURV-02506,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,3,300000,
SURV-02733,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Unknown,Yes,Average,3,300000,
SURV-02837,Primary survey,Landlord,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Average,6,300000,
SURV-03665,Primary survey,Landlord,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Average,3,300000,
SURV-00913,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Poor,6,320000,
SURV-01379,Primary survey,Landlord,Rebero,Apartment,1,1,Furnished,No,Yes,Good,5,320000,
SURV-01742,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Good,5,320000,
SURV-01897,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Yes,Yes,Average,5,320000,
SURV-03635,Primary survey,Landlord,Rebero,Apartment,2,1,Furnished,Yes,Yes,Average,3,320000,
SURV-03970,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,Yes,Yes,Good,3,320000,
SURV-04046,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Yes,Yes,Good,6,320000,
SURV-00569,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Yes,Yes,Average,5,340000,
SURV-04094,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,No,Yes,Average,6,340000,
SURV-04186,Primary survey,Landlord,Rebero,Apartment,1,1,Furnished,Yes,Yes,Good,4,340000,
SURV-04806,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,No,Yes,Average,4,340000,
SURV-05162,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Unfurnished,No,Yes,Good,5,340000,
SURV-05219,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,4,340000,
SURV-01214,Primary survey,Tenant,Rebero,Apartment,1,1,Unknown,No,Yes,Good,6,360000,
SURV-02421,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Average,5,360000,
SURV-02869,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,Yes,Yes,Good,7,360000,
SURV-02887,Primary survey,Landlord,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Good,4,360000,
SURV-03160,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Furnished,No,Yes,Poor,4,360000,
SURV-04229,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,Yes,Yes,Average,3,360000,
SURV-04642,Primary survey,Landlord,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,4,360000,
SURV-00836,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,Yes,Yes,Good,5,380000,
SURV-01035,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Semi-Furnished,No,Yes,Good,7,380000,
SURV-01644,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Yes,No,Average,6,380000,
SURV-01883,Primary survey,Landlord,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Average,6,380000,
SURV-02150,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Unknown,7,380000,
SURV-03152,Primary survey,Landlord,Rebero,Apartment,1,1,Furnished,No,Yes,Average,3,380000,
SURV-04049,Primary survey,Tenant,Rebero,Apartment,1,1,Furnished,Yes,Yes,Good,7,380000,
SURV-04417,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Average,4,380000,
SURV-04664,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,No,Unknown,Average,6,380000,
SURV-05136,Primary survey,Tenant,Rebero,Apartment,1,1,Furnished,Yes,Yes,Average,4,380000,
SURV-05220,Primary survey,Real Estate Agent,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Good,5,380000,
SURV-00044,Primary survey,Real Estate Agent,Rebero,Apartment,2,1,Furnished,Yes,Yes,Good,7,400000,
SURV-00935,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,Yes,Yes,Average,6,400000,
SURV-02316,Primary survey,Tenant,Rebero,Apartment,1,1,Semi-Furnished,Yes,Yes,Good,6,400000,
SURV-03606,Primary survey,Tenant,Rebero,Apartment,1,1,Unfurnished,No,Yes,Average,4,400000,
SURV-03990,Primary survey,Tenant,Rebero,Apartment,1,1,Furnished,Yes,Yes,Good,5,400000,
SURV-00353,Primary survey,Landlord,Rebero,Apartment,2,2,Furnished,Yes,Yes,Average,4,420000,
SURV-00629,Primary survey,Real Estate Agent,Rebero,Apartment,2,2,Furnished,Yes,Yes,Good,3,420000,
SURV-01616,Primary survey,Tenant,Rebero,Apartment,2,2,Unfurnished,Yes,Unknown,Good,7,420000,
SURV-02998,Primary survey,Tenant,Rebero,Apartment,2,2,Unfurnished,No,Yes,Average,3,420000,
SURV-05065,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,No,Yes,Good,7,420000,
SURV-00933,Primary survey,Real Estate Agent,Rebero,Apartment,2,2,Unfurnished,Yes,Yes,Average,7,440000,
SURV-01105,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,No,Yes,Good,5,440000,
SURV-02219,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,Yes,Yes,Good,4,440000,
SURV-02365,Primary survey,Landlord,Rebero,Apartment,2,1,Semi-Furnished,Yes,Yes,Unknown,3,440000,
SURV-00728,Primary survey,Real Estate Agent,Rebero,Apartment,2,2,Unfurnished,Yes,Yes,Good,6,460000,
SURV-01376,Primary survey,Other,Rebero,Apartment,2,2,Furnished,Unknown,Yes,Average,4,460000,
SURV-03003,Primary survey,Real Estate Agent,Rebero,Apartment,2,2,Unknown,Yes,Yes,Average,4,460000,
SURV-04845,Primary survey,Tenant,Rebero,Apartment,2,1,Unfurnished,Yes,Yes,Good,4,460000,
SURV-01846,Primary survey,Other,Rebero,Apartment,2,1,Unfurnished,Yes,No,Average,3,480000,
SURV-03601,Primary survey,Landlord,Rebero,Apartment,2,1,Furnished,Yes,Yes,Average,7,480000,
SURV-01953,Primary survey,Landlord,Rebero,Apartment,3,3,Unfurnished,Yes,Yes,Good,5,500000,
SURV-02889,Primary survey,Tenant,Rebero,Apartment,3,2,Furnished,Yes,Yes,Good,3,500000,
SURV-03176,Primary survey,Real Estate Agent,Rebero,Apartment,2,2,Furnished,Yes,No,Average,6,500000,
SURV-03616,Primary survey,Tenant,Rebero,Apartment,2,1,Unfurnished,Yes,Yes,Good,5,500000,
SURV-04420,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Yes,Yes,Good,5,500000,
SURV-04466,Primary survey,Other,Rebero,Apartment,2,1,Unfurnished,Yes,Yes,Average,3,500000,
SURV-01200,Primary survey,Tenant,Rebero,Apartment,2,1,Furnished,Yes,Yes,Good,5,520000,
SURV-02232,Primary survey,Landlord,Rebero,Apartment,3,3,Semi-Furnished,Yes,Yes,Good,5,520000,
SURV-02263,Primary survey,Tenant,Rebero,Apartment,3,1,Semi-Furnished,Yes,No,Poor,3,520000,
SURV-03544,Primary survey,Real Estate Agent,Rebero,Apartment,2,2,Furnished,Yes,Yes,Poor,7,520000,
SURV-04013,Primary survey,Tenant,Rebero,Apartment,3,2,Unfurnished,Yes,Yes,Good,6,520000,
SURV-00502,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Yes,Yes,Average,5,540000,
SURV-02029,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,Yes,Yes,Good,4,540000,
SURV-03447,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,Yes,Yes,Poor,6,540000,
SURV-03586,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Yes,Yes,Average,3,540000,
SURV-03822,Primary survey,Tenant,Rebero,Apartment,2,1,Unknown,No,Yes,Average,6,540000,
SURV-03888,Primary survey,Tenant,Rebero,Apartment,3,1,Unfurnished,Yes,Yes,Average,6,540000,
SURV-00577,Primary survey,Tenant,Rebero,Apartment,3,2,Unfurnished,Yes,Yes,Average,7,560000,
SURV-00956,Primary survey,Tenant,Rebero,Apartment,2,2,Unfurnished,Yes,Yes,Poor,4,560000,
SURV-01008,Primary survey,Other,Rebero,Apartment,2,2,Unfurnished,Yes,Yes,Good,7,560000,
SURV-01340,Primary survey,Landlord,Rebero,Apartment,3,2,Semi-Furnished,Yes,Unknown,Poor,4,560000,
SURV-01755,Primary survey,Real Estate Agent,Rebero,Apartment,3,3,Semi-Furnished,Yes,Yes,Average,3,560000,
SURV-01804,Primary survey,Landlord,Rebero,Apartment,2,2,Furnished,Yes,Yes,Average,3,560000,
SURV-02677,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Yes,No,Unknown,6,560000,
SURV-00563,Primary survey,Landlord,Rebero,Apartment,3,1,Furnished,Unknown,Yes,Average,5,580000,
SURV-01614,Primary survey,Tenant,Rebero,Apartment,3,1,Furnished,Yes,Yes,Poor,3,580000,
SURV-02022,Primary survey,Tenant,Rebero,Apartment,2,1,Semi-Furnished,Yes,Yes,Average,6,580000,
SURV-03270,Primary survey,Real Estate Agent,Rebero,Apartment,3,2,Semi-Furnished,Yes,Yes,Average,5,580000,
SURV-03629,Primary survey,Tenant,Rebero,Apartment,2,2,Semi-Furnished,Yes,Yes,Average,5,580000,
SURV-03824,Primary survey,Tenant,Rebero,Apartment,3,2,Unfurnished,Yes,Yes,Good,6,580000,
SURV-04408,Primary survey,Landlord,Rebero,Apartment,2,2,Semi-Furnished,Yes,No,Good,6,580000,
SURV-04899,Primary survey,Landlord,Rebero,Apartment,2,2,Semi-Furnished,Yes,Yes,Good,4,580000,
SURV-05187,Primary survey,Tenant,Rebero,Apartment,3,3,Unfurnished,Unknown,Yes,Good,4,580000,
SURV-01523,Primary survey,Tenant,Rebero,Apartment,2,2,Unfurnished,Yes,Yes,Average,6,600000,
SURV-01785,Primary survey,Real Estate Agent,Rebero,Apartment,3,3,Furnished,Yes,Yes,Good,6,600000,
SURV-02296,Primary survey,Landlord,Rebero,Apartment,2,1,Semi-Furnished,Yes,Yes,Good,4,600000,
SURV-02742,Primary survey,Tenant,Rebero,Apartment,2,1,Semi-Furnished,Yes,Yes,Good,6,600000,
SURV-04829,Primary survey,Tenant,Rebero,Apartment,2,2,Unfurnished,No,Yes,Good,6,600000,
SURV-04860,Primary survey,Tenant,Rebero,Apartment,2,2,Furnished,Unknown,Yes,Good,3,600000,
SURV-00660,Primary survey,Tenant,Rebero,Apartment,3,1,Unknown,Yes,Yes,Average,3,620000,
SURV-01175,Primary survey,Tenant,Rebero,Apartment,3,1,Furnished,Unknown,Yes,Good,7,620000,
SURV-04665,Primary survey,Landlord,Rebero,Apartment,3,1,Semi-Furnished,Yes,Yes,Average,7,620000,
SURV-02731,Primary survey,Tenant,Rebero,Apartment,3,2,Semi-Furnished,Yes,Yes,Average,5,640000,
SURV-02747,Primary survey,Landlord,Rebero,Apartment,3,1,Furnished,Yes,Yes,Good,4,640000,
SURV-03844,Primary survey,Tenant,Rebero,Apartment,3,3,Semi-Furnished,No,Yes,Good,5,640000,
SURV-01354,Primary survey,Landlord,Rebero,Apartment,3,1,Furnished,Yes,Yes,Good,4,660000,
SURV-05105,Primary survey,Tenant,Rebero,Apartment,3,2,Furnished,Yes,Yes,Average,4,660000,
SURV-01372,Primary survey,Tenant,Rebero,Apartment,3,3,Semi-Furnished,Yes,Yes,Good,6,680000,
SURV-01573,Primary survey,Landlord,Rebero,Apartment,3,2,Furnished,Yes,Yes,Poor,6,680000,
SURV-05016,Primary survey,Real Estate Agent,Rebero,Apartment,3,2,Furnished,No,Yes,Good,3,680000,
SURV-00422,Primary survey,Landlord,Rebero,Apartment,3,2,Unfurnished,Yes,Yes,Average,6,700000,
SURV-01817,Primary survey,Tenant,Rebero,Apartment,3,1,Furnished,No,Yes,Average,3,700000,
SURV-02925,Primary survey,Tenant,Rebero,Apartment,3,3,Semi-Furnished,Yes,Yes,Good,6,700000,
SURV-00530,Primary survey,Tenant,Rebero,Apartment,3,2,Furnished,Yes,Yes,Good,3,720000,
SURV-03369,Primary survey,Real Estate Agent,Rebero,Apartment,3,2,Unfurnished,Yes,Yes,Good,3,720000,
SURV-03402,Primary survey,Tenant,Rebero,Apartment,3,2,Unfurnished,Yes,Yes,Good,4,720000,
SURV-01763,Primary survey,Tenant,Rebero,Apartment,3,3,Unfurnished,Yes,Yes,Poor,4,740000,
SURV-02683,Primary survey,Tenant,Rebero,Apartment,3,1,Furnished,Yes,Yes,Poor,7,740000,
SURV-02878,Primary survey,Landlord,Rebero,Apartment,3,3,Unfurnished,Yes,Yes,Average,3,740000,
SURV-03248,Primary survey,Tenant,Rebero,Apartment,3,2,Semi-Furnished,Yes,Yes,Poor,7,740000,
SURV-04006,Primary survey,Landlord,Rebero,Apartment,3,2,Furnished,Yes,No,Average,5,740000,
SURV-05049,Primary survey,Tenant,Rebero,Apartment,3,1,Semi-Furnished,Yes,Yes,Average,4,740000,
SURV-03004,Primary survey,Landlord,Rebero,Apartment,3,3,Furnished,Yes,Yes,Good,7,760000,
SURV-03971,Primary survey,Tenant,Rebero,Apartment,3,3,Furnished,Yes,Yes,Good,6,760000,
SURV-04019,Primary survey,Tenant,Rebero,Apartment,3,2,Semi-Furnished,Yes,Yes,Average,5,760000,
SURV-04532,Primary survey,Real Estate Agent,Rebero,Apartment,3,1,Furnished,Yes,Unknown,Good,5,760000,
SURV-00303,Primary survey,Landlord,Rebero,Apartment,1,1,Furnished,Yes,Yes,Good,9,800000,
SURV-02118,Primary survey,Real Estate Agent,Rebero,Apartment,3,3,Semi-Furnished,Yes,Yes,Good,3,800000,
SURV-03823,Primary survey,Tenant,Rebero,Apartment,3,2,Furnished,Yes,Yes,Good,7,800000,
SURV-04247,Primary survey,Real Estate Agent,Rebero,Apartment,3,2,Semi-Furnished,Yes,Yes,Good,4,800000,
SURV-05145,Primary survey,Tenant,Rebero,Apartment,3,2,Furnished,Yes,Yes,Average,6,800000,
SURV-00231,Primary survey,Tenant,Rebero,House,2,1,Unfurnished,Yes,No,Average,2,200000,
SURV-00262,Primary survey,Other,Rebero,House,3,2,Unfurnished,No,No,Average,1,250000,
SURV-04457,Primary survey,Tenant,Rebero,House,2,2,Furnished,Yes,Yes,Unknown,4,300000,
SURV-04855,Primary survey,Tenant,Rebero,House,2,2,Semi-Furnished,Unknown,Yes,Good,3,320000,
SURV-03178,Primary survey,Real Estate Agent,Rebero,House,2,2,Semi-Furnished,Yes,Yes,Average,6,340000,
SURV-02855,Primary survey,Landlord,Rebero,House,2,2,Unfurnished,Yes,Unknown,Good,5,360000,
SURV-04641,Primary survey,Tenant,Rebero,House,2,2,Semi-Furnished,Yes,Yes,Good,7,360000,
SURV-00427,Primary survey,Tenant,Rebero,House,2,2,Furnished,No,Yes,Good,4,380000,
SURV-02679,Primary survey,Tenant,Rebero,House,2,2,Unfurnished,Yes,Yes,Good,4,380000,
SURV-03163,Primary survey,Real Estate Agent,Rebero,House,2,2,Unknown,Yes,Yes,Good,5,380000,
SURV-02564,Primary survey,Tenant,Rebero,House,2,2,Unfurnished,Yes,Yes,Good,7,400000,
SURV-03851,Primary survey,Other,Rebero,House,2,2,Semi-Furnished,Yes,Yes,Good,3,400000,
SURV-01349,Primary survey,Landlord,Rebero,House,2,2,Furnished,Yes,Yes,Good,5,440000,
SURV-00166,Primary survey,Tenant,Rebero,House,2,1,Furnished,Yes,Yes,Good,8,450000,
SURV-00899,Primary survey,Tenant,Rebero,House,2,2,Furnished,Yes,Yes,Good,3,460000,
SURV-03848,Primary survey,Tenant,Rebero,House,2,2,Furnished,Yes,Yes,Good,7,460000,
SURV-00165,Primary survey,Tenant,Rebero,House,3,2,Unfurnished,Yes,Yes,Average,5,500000,
SURV-00319,Primary survey,Tenant,Rebero,House,2,1,Furnished,Yes,No,Good,5,500000,
SURV-04898,Primary survey,Tenant,Rebero,House,2,2,Unfurnished,Yes,Yes,Good,7,500000,
SURV-03727,Primary survey,Real Estate Agent,Rebero,House,2,2,Furnished,Yes,Yes,Good,7,520000,
SURV-04542,Primary survey,Tenant,Rebero,House,2,2,Unfurnished,Yes,Yes,Average,3,520000,
SURV-03520,Primary survey,Tenant,Rebero,House,2,2,Furnished,Yes,Yes,Good,3,540000,
SURV-02576,Primary survey,Landlord,Rebero,House,3,3,Semi-Furnished,Yes,Yes,Good,5,550000,
SURV-00543,Primary survey,Landlord,Rebero,House,2,2,Unfurnished,Yes,Yes,Good,3,560000,
SURV-03923,Primary survey,Tenant,Rebero,House,2,2,Unfurnished,Yes,Yes,Good,5,560000,
SURV-03521,Primary survey,Tenant,Rebero,House,3,2,Furnished,Yes,Yes,Good,4,570000,
SURV-03563,Primary survey,Tenant,Rebero,House,3,3,Semi-Furnished,Yes,Yes,Good,5,570000,
SURV-02166,Primary survey,Real Estate Agent,Rebero,House,2,1,Semi-Furnished,Yes,Yes,Good,7,600000,
SURV-03386,Primary survey,Tenant,Rebero,House,2,2,Unfurnished,Yes,Yes,Average,7,600000,
SURV-04560,Primary survey,Tenant,Rebero,House,2,1,Unfurnished,Yes,Yes,Poor,5,600000,
SURV-02366,Primary survey,Tenant,Rebero,House,3,2,Furnished,Yes,Yes,Good,6,630000,
SURV-03894,Primary survey,Landlord,Rebero,House,3,3,Semi-Furnished,Yes,Yes,Poor,7,650000,
SURV-00396,Primary survey,Landlord,Rebero,House,2,2,Semi-Furnished,Yes,Yes,Average,5,660000,
SURV-04474,Primary survey,Other,Rebero,House,2,1,Furnished,Unknown,Yes,Good,6,660000,
SURV-03481,Primary survey,Real Estate Agent,Rebero,House,3,2,Unfurnished,No,Unknown,Good,6,670000,
SURV-02205,Primary survey,Tenant,Rebero,House,2,1,Furnished,Yes,Yes,Good,7,720000,
SURV-03183,Primary survey,Tenant,Rebero,House,3,2,Furnished,No,Yes,Poor,6,730000,
SURV-01389,Primary survey,Tenant,Rebero,House,2,2,Unfurnished,Yes,Yes,Good,5,740000,
SURV-02587,Primary survey,Real Estate Agent,Rebero,House,2,1,Furnished,No,Yes,Average,7,740000,
SURV-02829,Primary survey,Tenant,Rebero,House,3,3,Semi-Furnished,No,Yes,Good,6,750000,
SURV-03382,Primary survey,Tenant,Rebero,House,3,3,Unfurnished,Yes,Yes,Good,3,750000,
SURV-00877,Primary survey,Real Estate Agent,Rebero,House,2,2,Furnished,Yes,Yes,Good,4,760000,
SURV-02498,Primary survey,Real Estate Agent,Rebero,House,2,2,Unfurnished,Yes,Yes,Good,6,780000,
SURV-03002,Primary survey,Tenant,Rebero,House,3,3,Furnished,Yes,Yes,Average,7,790000,
SURV-01059,Primary survey,Tenant,Rebero,House,2,1,Furnished,Yes,Yes,Average,5,800000,
SURV-02341,Primary survey,Tenant,Rebero,House,4,4,Unfurnished,Yes,Yes,Good,4,800000,
SURV-02970,Primary survey,Tenant,Rebero,House,4,2,Semi-Furnished,Yes,Yes,Good,7,800000,
SURV-02989,Primary survey,Real Estate Agent,Rebero,House,4,3,Unfurnished,Yes,Yes,Poor,6,800000,
SURV-04407,Primary survey,Tenant,Rebero,House,4,4,Furnished,Unknown,Yes,Good,3,800000,
SURV-04057,Primary survey,Tenant,Rebero,House,4,1,Furnished,Yes,No,Average,6,820000,
SURV-04807,Primary survey,Tenant,Rebero,House,3,2,Unfurnished,No,Yes,Good,5,830000,
SURV-03820,Primary survey,Landlord,Rebero,House,4,2,Semi-Furnished,Unknown,Yes,Good,4,840000,
SURV-03907,Primary survey,Tenant,Rebero,House,3,1,Unfurnished,No,No,Good,3,850000,
SURV-03105,Primary survey,Real Estate Agent,Rebero,House,3,3,Semi-Furnished,No,Yes,Good,4,870000,
SURV-05131,Primary survey,Real Estate Agent,Rebero,House,4,4,Unfurnished,Yes,Yes,Good,5,880000,
SURV-00580,Primary survey,Tenant,Rebero,House,4,1,Semi-Furnished,Yes,Yes,Good,4,900000,
SURV-02964,Primary survey,Landlord,Rebero,House,4,3,Unfurnished,Yes,Yes,Good,4,900000,
SURV-04171,Primary survey,Tenant,Rebero,House,4,4,Furnished,Yes,Yes,Good,5,920000,
SURV-02127,Primary survey,Tenant,Rebero,House,3,3,Furnished,Yes,Yes,Average,4,930000,
SURV-02796,Primary survey,Landlord,Rebero,House,3,3,Unfurnished,Yes,Yes,Average,7,930000,
SURV-03573,Primary survey,Landlord,Rebero,House,3,2,Unfurnished,Yes,Yes,Good,3,930000,
SURV-02907,Primary survey,Real Estate Agent,Rebero,House,3,1,Furnished,No,Unknown,Good,4,950000,
SURV-04779,Primary survey,Landlord,Rebero,House,3,3,Unknown,Yes,Yes,Good,3,950000,
SURV-02963,Primary survey,Real Estate Agent,Rebero,House,3,3,Unfurnished,Yes,No,Unknown,6,970000,
SURV-01554,Primary survey,Real Estate Agent,Rebero,House,4,3,Unfurnished,Yes,Yes,Good,5,980000,
SURV-01093,Primary survey,Tenant,Rebero,House,4,3,Furnished,Yes,Yes,Poor,5,1000000,
SURV-02051,Primary survey,Tenant,Rebero,House,4,3,Unfurnished,Yes,Unknown,Good,6,1000000,
SURV-01225,Primary survey,Tenant,Rebero,House,3,3,Unfurnished,Yes,Yes,Unknown,5,1010000,
SURV-03098,Primary survey,Tenant,Rebero,House,4,3,Furnished,Yes,Yes,Good,4,1020000,
SURV-04358,Primary survey,Real Estate Agent,Rebero,House,3,1,Furnished,Unknown,Yes,Unknown,4,1030000,
